delivery_id,is_late,risk_reason
DL000001125,0,Normal
DL000001126,0,Normal
DL000001127,0,Normal
DL000001128,0,Normal
DL000001129,0,Normal
DL000001130,1,Delayed status
DL000001131,0,Normal
DL000001132,0,Normal
DL000001133,0,Normal
DL000001134,0,Normal
DL000001135,0,Normal
DL000001136,0,Normal
DL000001137,0,Normal
DL000001138,0,Normal
DL000001139,0,Normal
DL000001140,1,Normal
DL000001141,0,Normal
DL000001142,0,Delayed status
DL000001143,0,Normal
DL000001144,0,Normal
DL000001145,0,Normal
DL000001146,0,Normal
DL000001147,0,Normal
DL000001148,0,Normal
DL000001149,0,Normal
DL000001150,0,Normal
DL000001151,0,Normal
DL000001152,0,Normal
DL000001153,0,Normal
DL000001154,0,Normal
DL000001155,0,Normal
DL000001156,0,Normal
DL000001157,0,Normal
DL000001158,0,Normal
DL000001159,0,Normal
DL000001160,0,Normal
DL000001161,0,Normal
DL000001162,0,Normal
DL000001163,0,Normal
DL000001164,0,Normal
DL000001165,0,Normal
DL000001166,0,Normal
DL000001167,0,Normal
DL000001168,0,Normal
DL000001169,1,Delayed status
DL000001170,0,Normal
DL000001171,0,Normal
DL000001172,0,Normal
DL000001173,0,Normal
DL000001174,0,Normal
DL000001175,0,Normal
DL000001176,0,Normal
DL000001177,0,Normal
DL000001178,0,Normal
DL000001179,0,Normal
DL000001180,0,Normal
DL000001181,0,Normal
DL000001182,0,Normal
DL000001183,0,Normal
DL000001184,0,Normal
DL000001185,0,Normal
DL000001186,0,Normal
DL000001187,0,Normal
DL000001188,0,Normal
DL000001189,0,Normal
DL000001190,0,Normal
DL000001191,0,Long delivery duration
DL000001192,0,Normal
DL000001193,0,Normal
DL000001194,0,Normal
DL000001195,0,Delayed status
DL000001196,0,Normal
DL000001197,0,Normal
DL000001198,0,Long delivery duration
DL000001199,0,Normal
DL000001200,0,Normal
DL000001201,0,Normal
DL000001202,0,Long delivery duration
DL000001203,0,Normal
DL000001204,0,Delayed status
DL000001205,0,Normal
DL000001206,0,Normal
DL000001207,0,Long delivery distance
DL000001208,0,Normal
DL000001209,0,Normal
DL000001210,0,Normal
DL000001211,0,Normal
DL000001212,0,Normal
DL000001213,0,Long delivery duration
DL000001214,0,Normal
DL000001215,0,Normal
DL000001216,0,Normal
DL000001217,0,Long delivery duration
DL000001218,0,Normal
DL000001219,0,Normal
DL000001220,0,Delayed status
DL000001221,0,Normal
DL000001222,0,Long delivery distance
DL000001223,0,Normal
DL000001224,1,Delayed status
DL000001225,0,Normal
DL000001226,0,Normal
DL000001227,0,Normal
DL000001228,0,Long delivery duration
DL000001229,0,Normal
DL000001230,0,Normal
DL000001231,0,Delayed status
DL000001232,0,Delayed status
DL000001233,0,Normal
DL000001234,0,Normal
DL000001235,0,Normal
DL000001236,0,Delayed status
DL000001237,0,Normal
DL000001238,0,Normal
DL000001239,0,Normal
DL000001240,0,Normal
DL000001241,0,Normal
DL000001242,0,Normal
DL000001243,0,Normal
DL000001244,0,Normal
DL000001245,0,Normal
DL000001246,0,Normal
DL000001247,0,Normal
DL000001248,0,Normal
DL000001249,0,Normal
DL000001250,1,Long delivery duration
DL000001251,0,Normal
DL000001252,0,Normal
DL000001253,0,Normal
DL000001254,0,Normal
DL000001255,0,Normal
DL000001256,0,Delayed status
DL000001257,0,Normal
DL000001258,0,Normal
DL000001259,0,Normal
DL000001260,0,Normal
DL000001261,0,Normal
DL000001262,1,Delayed status
DL000001263,0,Normal
DL000001264,1,Long delivery duration
DL000001265,0,Delayed status
DL000001266,0,Normal
DL000001267,0,Normal
DL000001268,1,Long delivery duration
DL000001269,0,Normal
DL000001270,0,Normal
DL000001271,0,Delayed status
DL000001272,0,Normal
DL000001273,0,Normal
DL000001274,0,Normal
DL000001275,0,Normal
DL000001276,0,Normal
DL000001277,0,Normal
DL000001278,1,Delayed status
DL000001279,0,Normal
DL000001280,0,Normal
DL000001281,0,Normal
DL000001282,0,Normal
DL000001283,0,Normal
DL000001284,0,Normal
DL000001285,0,Normal
DL000001286,0,Normal
DL000001287,0,Normal
DL000001288,0,Normal
DL000001289,0,Normal
DL000001290,0,Normal
DL000001291,1,Normal
DL000001292,1,Delayed status
DL000001293,0,Normal
DL000001294,0,Normal
DL000001295,0,Normal
DL000001296,0,Normal
DL000001297,0,Normal
DL000001298,1,Delayed status
DL000001299,0,Normal
DL000001300,0,Normal
DL000001301,0,Normal
DL000001302,1,Normal
DL000001303,0,Normal
DL000001304,0,Normal
DL000001305,0,Normal
DL000001306,0,Normal
DL000001307,0,Normal
DL000001308,0,Normal
DL000001309,0,Long delivery distance
DL000001310,0,Normal
DL000001311,0,Normal
DL000001312,0,Normal
DL000001313,No,Normal
DL000001314,1,Delayed status
DL000001315,0,Normal
DL000001316,0,Normal
DL000001317,0,Normal
DL000001318,0,Normal
DL000001319,0,Normal
DL000001320,0,Normal
DL000001321,0,Normal
DL000001322,0,Normal
DL000001323,0,Normal
DL000001324,0,Normal
DL000001325,0,Normal
DL000001326,0,Normal
DL000001327,0,Normal
DL000001328,0,Normal
DL000001329,0,Normal
DL000001330,0,Normal
DL000001331,0,Normal
DL000001332,0,Normal
DL000001333,0,Normal
DL000001334,0,Normal
DL000001335,0,Normal
DL000001336,0,Normal
DL000001337,0,Normal
DL000001338,0,Normal
DL000001339,0,Long delivery duration
DL000001340,0,Normal
DL000001341,0,Normal
DL000001342,0,Normal
DL000001343,0,Normal
DL000001344,0,Normal
DL000001345,0,Delayed status
DL000001346,0,Normal
DL000001347,0,Normal
DL000001348,1,Delayed status
DL000001349,1,Delayed status
DL000001350,0,Normal
DL000001351,0,Normal
DL000001352,0,Normal
DL000001353,0,Normal
DL000001354,0,Normal
DL000001355,0,Long delivery duration
DL000001356,0,Normal
DL000001357,0,Normal
DL000001358,0,Normal
DL000001359,0,Normal
DL000001360,0,Long delivery duration
DL000001361,0,Normal
DL000001362,1,Normal
DL000001363,0,Normal
DL000001364,0,Normal
DL000001365,0,Long delivery duration
DL000001366,0,Normal
DL000001367,0,Normal
DL000001368,0,Normal
DL000001369,1,Delayed status
DL000001370,0,Normal
DL000001371,0,Normal
DL000001372,1,Delayed status
DL000001373,1,Delayed status
DL000001374,0,Normal
DL000001375,0,Normal
DL000001376,0,Normal
DL000001377,0,Normal
DL000001378,0,Normal
DL000001379,0,Normal
DL000001380,0,Normal
DL000001381,0,Normal
DL000001382,0,Normal
DL000001383,0,Normal
DL000001384,0,Normal
DL000001385,0,Normal
DL000001386,0,Normal
DL000001387,0,Normal
DL000001388,0,Normal
DL000001389,0,Delayed status
DL000001390,0,Normal
DL000001391,0,Normal
DL000001392,0,Normal
DL000001393,0,Normal
DL000001394,0,Normal
DL000001395,0,Normal
DL000001396,0,Normal
DL000001397,0,Normal
DL000001398,0,Normal
DL000001399,0,Long delivery duration
DL000001400,1,Normal
DL000001401,No,Normal
DL000001402,0,Normal
DL000001403,0,Normal
DL000001404,0,Normal
DL000001405,0,Normal
DL000001406,0,Normal
DL000001407,0,Normal
DL000001408,0,Normal
DL000001409,0,Long delivery distance
DL000001410,0,Normal
DL000001411,0,Normal
DL000001412,0,Normal
DL000001413,0,Normal
DL000001414,0,Normal
DL000001415,0,Normal
DL000001416,0,Normal
DL000001417,0,Normal
DL000001418,0,Normal
DL000001419,0,Normal
DL000001420,0,Normal
DL000001421,0,Normal
DL000001422,0,Delayed status
DL000001423,0,Normal
DL000001424,0,Long delivery duration
DL000001425,0,Long delivery duration
DL000001426,0,Normal
DL000001427,0,Long delivery distance
DL000001428,0,Normal
DL000001429,0,Normal
DL000001430,0,Long delivery distance
DL000001431,1,Normal
DL000001432,1,Normal
DL000001433,0,Normal
DL000001434,0,Normal
DL000001435,1,Normal
DL000001436,1,Delayed status
DL000001437,0,Normal
DL000001438,1,Delayed status
DL000001439,0,Normal
DL000001440,1,Normal
DL000001441,0,Normal
DL000001442,0,Normal
DL000001443,0,Normal
DL000001444,0,Normal
DL000001445,0,Normal
DL000001446,0,Normal
DL000001447,0,Normal
DL000001448,0,Normal
DL000001449,0,Normal
DL000001450,0,Normal
DL000001451,0,Normal
DL000001452,0,Normal
DL000001453,0,Normal
DL000001454,0,Normal
DL000001455,0,Normal
DL000001456,0,Normal
DL000001457,0,Normal
DL000001458,0,Normal
DL000001459,0,Normal
DL000001460,0,Normal
DL000001461,0,Normal
DL000001462,0,Normal
DL000001463,0,Normal
DL000001464,0,Normal
DL000001465,0,Normal
DL000001466,0,Normal
DL000001467,0,Long delivery duration
DL000001468,0,Normal
DL000001469,0,Delayed status
DL000001470,0,Long delivery distance
DL000001471,0,Normal
DL000001472,0,Normal
DL000001473,0,Normal
DL000001474,0,Normal
DL000001475,1,Delayed status
DL000001476,0,Normal
DL000001477,0,Long delivery distance
DL000001478,0,Normal
DL000001479,0,Normal
DL000001480,0,Normal
DL000001481,0,Normal
DL000001482,0,Normal
DL000001483,0,Long delivery duration
DL000001484,0,Normal
DL000001485,0,Normal
DL000001486,0,Normal
DL000001487,0,Normal
DL000001488,0,Normal
DL000001489,0,Normal
DL000001490,0,Normal
DL000001491,0,Normal
DL000001492,0,Normal
DL000001493,0,Normal
DL000001494,0,Normal
DL000001495,0,Normal
DL000001496,0,Normal
DL000001497,0,Normal
DL000001498,0,Normal
DL000001499,0,Normal
DL000001500,0,Normal
DL000001501,0,Normal
DL000001502,0,Normal
DL000001503,1,Long delivery duration
DL000001504,0,Normal
DL000001505,0,Normal
DL000001506,0,Normal
DL000001507,0,Normal
DL000001508,0,Normal
DL000001509,0,Normal
DL000001510,0,Normal
DL000001511,0,Normal
DL000001512,0,Normal
DL000001513,0,Normal
DL000001514,1,Delayed status
DL000001515,0,Normal
DL000001516,0,Normal
DL000001517,0,Normal
DL000001518,0,Normal
DL000001519,0,Normal
DL000001520,0,Normal
DL000001521,0,Normal
DL000001522,0,Normal
DL000001523,0,Normal
DL000001524,0,Normal
DL000001525,0,Normal
DL000001526,0,Normal
DL000001527,1,Normal
DL000001528,1,Normal
DL000001529,0,Normal
DL000001530,0,Normal
DL000001531,0,Normal
DL000001532,0,Normal
DL000001533,0,Normal
DL000001534,0,Normal
DL000001535,0,Normal
DL000001536,0,Normal
DL000001537,0,Delayed status
DL000001538,0,Normal
DL000001539,0,Delayed status
DL000001540,0,Normal
DL000001541,0,Normal
DL000001542,0,Normal
DL000001543,0,Normal
DL000001544,0,Normal
DL000001545,0,Normal
DL000001546,0,Normal
DL000001547,0,Normal
DL000001548,0,Normal
DL000001549,0,Normal
DL000001550,0,Normal
DL000001551,0,Normal
DL000001552,0,Normal
DL000001553,0,Normal
DL000001554,0,Normal
DL000001555,0,Normal
DL000001556,0,Normal
DL000001557,0,Normal
DL000001558,0,Normal
DL000001559,0,Normal
DL000001560,0,Normal
DL000001561,0,Normal
DL000001562,0,Normal
DL000001563,0,Normal
DL000001564,0,Normal
DL000001565,0,Normal
DL000001566,0,Normal
DL000001567,0,Normal
DL000001568,0,Delayed status
DL000001569,0,Normal
DL000001570,0,Normal
DL000001571,0,Normal
DL000001572,0,Normal
DL000001573,0,Normal
DL000001574,0,Normal
DL000001575,0,Normal
DL000001576,1,Long delivery duration
DL000001577,0,Normal
DL000001578,0,Normal
DL000001579,1,Normal
DL000001580,0,Normal
DL000001581,0,Normal
DL000001582,0,Normal
DL000001583,0,Normal
DL000001584,0,Normal
DL000001585,0,Normal
DL000001586,0,Long delivery duration
DL000001587,1,Normal
DL000001588,0,Normal
DL000001589,0,Normal
DL000001590,0,Normal
DL000001591,0,Normal
DL000001592,0,Normal
DL000001593,0,Normal
DL000001594,0,Normal
DL000001595,0,Normal
DL000001596,0,Normal
DL000001597,0,Long delivery duration
DL000001598,0,Delayed status
DL000001599,0,Normal
DL000001600,0,Normal
DL000001601,0,Long delivery duration
DL000001602,0,Normal
DL000001603,0,Normal
DL000001604,0,Normal
DL000001605,0,Normal
DL000001606,0,Normal
DL000001607,0,Normal
DL000001608,0,Normal
DL000001609,0,Normal
DL000001610,0,Normal
DL000001611,0,Normal
DL000001612,0,Normal
DL000001613,1,Delayed status
DL000001614,0,Normal
DL000001615,0,Normal
DL000001616,0,Normal
DL000001617,0,Normal
DL000001618,1,Normal
DL000001619,0,Delayed status
DL000001620,0,Delayed status
DL000001621,0,Normal
DL000001622,0,Long delivery duration
DL000001623,0,Normal
DL000001624,0,Normal
DL000001625,No,Normal
DL000001626,0,Normal
DL000001627,0,Normal
DL000001628,1,Delayed status
DL000001629,0,Normal
DL000001630,0,Normal
DL000001631,0,Delayed status
DL000001632,0,Normal
DL000001633,0,Normal
DL000001634,0,Normal
DL000001635,0,Normal
DL000001636,0,Normal
DL000001637,0,Normal
DL000001638,0,Normal
DL000001639,0,Normal
DL000001640,0,Long delivery duration
DL000001641,0,Normal
DL000001642,0,Normal
DL000001643,0,Normal
DL000001644,0,Normal
DL000001645,0,Delayed status
DL000001646,0,Normal
DL000001647,0,Normal
DL000001648,0,Normal
DL000001649,0,Normal
DL000001650,1,Normal
DL000001651,0,Normal
DL000001652,0,Normal
DL000001653,0,Normal
DL000001654,0,Normal
DL000001655,0,Normal
DL000001656,0,Normal
DL000001657,0,Normal
DL000001658,0,Normal
DL000001659,0,Normal
DL000001660,0,Normal
DL000001661,0,Normal
DL000001662,0,Normal
DL000001663,0,Normal
DL000001664,0,Normal
DL000001665,0,Normal
DL000001666,0,Normal
DL000001667,0,Normal
DL000001668,0,Normal
DL000001669,0,Normal
DL000001670,0,Normal
DL000001671,0,Normal
DL000001672,0,Normal
DL000001673,1,Long delivery duration
DL000001674,0,Long delivery duration
DL000001675,0,Normal
DL000001676,0,Delayed status
DL000001677,0,Normal
DL000001678,0,Normal
DL000001679,0,Normal
DL000001680,1,Delayed status
DL000001681,0,Normal
DL000001682,0,Normal
DL000001683,0,Normal
DL000001684,0,Normal
DL000001685,0,Normal
DL000001686,0,Normal
DL000001687,0,Long delivery duration
DL000001688,0,Delayed status
DL000001689,0,Normal
DL000001690,1,Delayed status
DL000001691,0,Normal
DL000001692,0,Normal
DL000001693,0,Normal
DL000001694,0,Normal
DL000001695,0,Normal
DL000001696,0,Normal
DL000001697,0,Normal
DL000001698,0,Normal
DL000001699,0,Normal
DL000001700,0,Normal
DL000001701,1,Delayed status
DL000001702,0,Normal
DL000001703,0,Normal
DL000001704,1,Normal
DL000001705,0,Normal
DL000001706,0,Normal
DL000001707,0,Normal
DL000001708,0,Normal
DL000001709,1,Normal
DL000001710,0,Long delivery duration
DL000001711,0,Normal
DL000001712,0,Normal
DL000001713,1,Long delivery duration
DL000001714,0,Long delivery duration
DL000001715,0,Delayed status
DL000001716,0,Normal
DL000001717,0,Normal
DL000001718,0,Normal
DL000001719,1,Delayed status
DL000001720,0,Normal
DL000001721,0,Normal
DL000001722,0,Normal
DL000001723,0,Normal
DL000001724,0,Normal
DL000001725,1,Normal
DL000001726,0,Normal
DL000001727,0,Normal
DL000001728,0,Normal
DL000001729,1,Delayed status
DL000001730,0,Long delivery duration
DL000001731,0,Normal
DL000001732,0,Normal
DL000001733,0,Normal
DL000001734,0,Delayed status
DL000001735,1,Normal
DL000001736,0,Normal
DL000001737,0,Normal
DL000001738,1,Normal
DL000001739,0,Normal
DL000001740,0,Normal
DL000001741,0,Normal
DL000001742,0,Normal
DL000001743,0,Normal
DL000001744,0,Normal
DL000001745,0,Normal
DL000001746,0,Normal
DL000001747,1,Long delivery duration
DL000001748,0,Normal
DL000001749,0,Normal
DL000001750,0,Normal
DL000001751,0,Normal
DL000001752,0,Normal
DL000001753,1,Delayed status
DL000001754,0,Normal
DL000001755,0,Normal
DL000001756,0,Normal
DL000001757,0,Normal
DL000001758,0,Normal
DL000001759,0,Delayed status
DL000001760,0,Normal
DL000001761,0,Normal
DL000001762,0,Normal
DL000001763,0,Long delivery duration
DL000001764,0,Normal
DL000001765,0,Delayed status
DL000001766,0,Delayed status
DL000001767,0,Delayed status
DL000001768,1,Normal
DL000001769,0,Normal
DL000001770,1,Delayed status
DL000001771,0,Normal
DL000001772,0,Normal
DL000001773,1,Delayed status
DL000001774,0,Normal
DL000001775,0,Long delivery duration
DL000001776,0,Normal
DL000001777,0,Normal
DL000001778,0,Normal
DL000001779,0,Normal
DL000001780,0,Normal
DL000001781,0,Long delivery distance
DL000001782,0,Normal
DL000001783,0,Normal
DL000001784,0,Normal
DL000001785,0,Normal
DL000001786,0,Normal
DL000001787,0,Normal
DL000001788,0,Normal
DL000001789,0,Normal
DL000001790,0,Normal
DL000001791,0,Long delivery duration
DL000001792,0,Normal
DL000001793,0,Long delivery distance
DL000001794,0,Normal
DL000001795,0,Normal
DL000001796,0,Normal
DL000001797,0,Normal
DL000001798,0,Normal
DL000001799,0,Normal
DL000001800,0,Normal
DL000001801,0,Normal
DL000001802,0,Normal
DL000001803,0,Long delivery duration
DL000001804,0,Normal
DL000001805,0,Normal
DL000001806,0,Normal
DL000001807,0,Normal
DL000001808,0,Normal
DL000001809,0,Normal
DL000001810,0,Normal
DL000001811,0,Normal
DL000001812,1,Delayed status
DL000001813,1,Normal
DL000001814,0,Normal
DL000001815,0,Normal
DL000001816,0,Normal
DL000001817,0,Normal
DL000001818,0,Normal
DL000001819,1,Normal
DL000001820,0,Normal
DL000001821,0,Long delivery duration
DL000001822,0,Normal
DL000001823,0,Normal
DL000001824,0,Normal
DL000001825,0,Normal
DL000001826,0,Normal
DL000001827,0,Normal
DL000001828,1,Normal
DL000001829,0,Normal
DL000001830,0,Normal
DL000001831,1,Long delivery duration
DL000001832,0,Normal
DL000001833,0,Normal
DL000001834,0,Normal
DL000001835,0,Normal
DL000001836,0,Normal
DL000001837,0,Normal
DL000001838,0,Normal
DL000001839,0,Normal
DL000001840,0,Normal
DL000001841,0,Normal
DL000001842,0,Normal
DL000001843,1,Normal
DL000001844,0,Normal
DL000001845,0,Delayed status
DL000001846,1,Normal
DL000001847,0,Normal
DL000001848,1,Normal
DL000001849,0,Normal
DL000001850,0,Normal
DL000001851,0,Normal
DL000001852,0,Normal
DL000001853,0,Normal
DL000001854,0,Normal
DL000001855,0,Normal
DL000001856,0,Normal
DL000001857,0,Normal
DL000001858,0,Normal
DL000001859,0,Normal
DL000001860,0,Normal
DL000001861,1,Normal
DL000001862,0,Normal
DL000001863,0,Normal
DL000001864,0,Normal
DL000001865,0,Normal
DL000001866,0,Normal
DL000001867,0,Normal
DL000001868,1,Normal
DL000001869,0,Normal
DL000001870,1,Delayed status
DL000001871,0,Normal
DL000001872,0,Normal
DL000001873,0,Normal
DL000001874,0,Normal
DL000001875,0,Long delivery duration
DL000001876,1,Delayed status
DL000001877,0,Normal
DL000001878,0,Normal
DL000001879,0,Normal
DL000001880,0,Normal
DL000001881,0,Normal
DL000001882,0,Normal
DL000001883,0,Normal
DL000001884,0,Normal
DL000001885,0,Normal
DL000001886,0,Normal
DL000001887,0,Long delivery duration
DL000001888,1,Delayed status
DL000001889,1,Long delivery duration
DL000001890,1,Delayed status
DL000001891,0,Normal
DL000001892,0,Normal
DL000001893,0,Normal
DL000001894,1,Delayed status
DL000001895,0,Normal
DL000001896,0,Normal
DL000001897,0,Normal
DL000001898,0,Normal
DL000001899,0,Normal
DL000001900,1,Delayed status
DL000001901,0,Normal
DL000001902,0,Normal
DL000001903,0,Normal
DL000001904,0,Normal
DL000001905,0,Normal
DL000001906,0,Normal
DL000001907,0,Normal
DL000001908,0,Normal
DL000001909,0,Normal
DL000001910,1,Delayed status
DL000001911,0,Normal
DL000001912,0,Long delivery duration
DL000001913,0,Normal
DL000001914,0,Normal
DL000001915,0,Normal
DL000001916,1,Long delivery duration
DL000001917,0,Normal
DL000001918,0,Normal
DL000001919,0,Long delivery duration
DL000001920,1,Normal
DL000001921,1,Delayed status
DL000001922,1,Normal
DL000001923,0,Normal
DL000001924,0,Normal
DL000001925,0,Normal
DL000001926,0,Normal
DL000001927,0,Normal
DL000001928,0,Normal
DL000001929,0,Normal
DL000001930,0,Normal
DL000001931,0,Normal
DL000001932,0,Normal
DL000001933,0,Normal
DL000001934,0,Normal
DL000001935,0,Normal
DL000001936,0,Normal
DL000001937,0,Normal
DL000001938,0,Normal
DL000001939,0,Normal
DL000001940,0,Normal
DL000001941,0,Normal
DL000001942,0,Normal
DL000001943,0,Normal
DL000001944,0,Normal
DL000001945,0,Normal
DL000001946,0,Normal
DL000001947,0,Normal
DL000001948,0,Normal
DL000001949,1,Normal
DL000001950,1,Long delivery duration
DL000001951,0,Normal
DL000001952,0,Delayed status
DL000001953,0,Normal
DL000001954,0,Normal
DL000001955,0,Normal
DL000001956,0,Normal
DL000001957,0,Normal
DL000001958,0,Normal
DL000001959,0,Normal
DL000001960,0,Normal
DL000001961,0,Long delivery duration
DL000001962,0,Long delivery duration
DL000001963,0,Normal
DL000001964,0,Normal
DL000001965,0,Normal
DL000001966,0,Normal
DL000001967,0,Delayed status
DL000001968,0,Normal
DL000001969,0,Normal
DL000001970,0,Normal
DL000001971,0,Normal
DL000001972,0,Normal
DL000001973,0,Normal
DL000001974,0,Normal
DL000001975,0,Normal
DL000001976,0,Normal
DL000001977,0,Normal
DL000001978,0,Normal
DL000001979,0,Normal
DL000001980,0,Delayed status
